Year,Job Title,Category,Country,Region,Total,Latitude,Longitude
2019,HR Specialist,Finance,USA,North America,97,34.431909045929395,-89.072225437134
2019,IT Support,Engineering,USA,North America,81,36.82944639849734,-76.79401786830414
2019,Sales Executive,Operations,USA,North America,97,30.700096455453597,-87.72977167622153
2019,Operations Manager,Sales,USA,North America,53,27.961684160049415,-82.79649704381401
2019,Legal Consultant,HR,USA,North America,16,34.944270297049144,-77.4608170405582
2019,Medical Doctor,Finance,USA,North America,8,30.655578813991134,-116.00740648981572
2019,Civil Engineer,Sales,USA,North America,84,28.495562732331315,-123.1166691408082
2019,Product Manager,Legal,USA,North America,72,37.41963604906951,-111.34479717464265
2019,UX Designer,Operations,USA,North America,90,28.854265906659254,-79.15462353379164
2019,Cybersecurity Analyst,Legal,USA,North America,88,43.21505375030314,-84.38936195341492
2019,AI Researcher,IT,USA,North America,51,33.809427251266456,-99.27798600959537
2019,Software Engineer,Engineering,Canada,North America,51,44.3686520251314,-91.29906351652657
2019,Data Scientist,Marketing,Canada,North America,65,79.75769241274371,-128.09740344375962
2019,Marketing Manager,Legal,Canada,North America,50,80.63909158832195,-130.2887420310767
2019,Financial Analyst,Marketing,Canada,North America,4,68.08797310510093,-80.99994690201547
2019,HR Specialist,Finance,Canada,North America,26,54.005834128420986,-133.14431983594065
2019,IT Support,Legal,Canada,North America,62,46.42095767935598,-85.75570260981183
2019,Sales Executive,HR,Canada,North America,4,45.353774425064984,-114.93811495659986
2019,Operations Manager,Operations,Canada,North America,85,80.44745174977336,-59.96296041326764
2019,Legal Consultant,Engineering,Canada,North America,89,64.5630333320232,-59.922362018846314
2019,Medical Doctor,IT,Canada,North America,87,52.00978402239999,-100.40914722443924
2019,Civil Engineer,Legal,Canada,North America,11,52.779414127347124,-95.78160432485944
2019,Product Manager,HR,Canada,North America,85,47.24899426382454,-76.34886235290415
2019,UX Designer,Engineering,Canada,North America,44,61.33595235002042,-140.21195176113446
2019,Cybersecurity Analyst,Finance,Canada,North America,57,60.847054482971764,-114.76952744215477
2019,AI Researcher,Operations,Canada,North America,3,49.2764108268311,-84.38624160733244
2019,Software Engineer,Engineering,Germany,Europe,80,48.60259431903812,14.298329916234929
2019,Data Scientist,Sales,Germany,Europe,73,49.768744576622844,9.663137673784261
2019,Marketing Manager,Marketing,Germany,Europe,49,47.50705730776576,6.292715790313371
2019,Financial Analyst,Finance,Germany,Europe,74,48.01534460256831,9.173102713479734
2019,HR Specialist,Finance,Germany,Europe,74,48.71635338561725,13.913735264758985
2019,IT Support,Legal,Germany,Europe,4,54.408128438314534,6.169113840518999
2019,Sales Executive,Sales,Germany,Europe,54,48.43280913289335,8.65238693357513
2019,Operations Manager,HR,Germany,Europe,46,51.60478981819439,11.59340187846516
2019,Legal Consultant,HR,Germany,Europe,66,52.7499610337846,13.740278080592947
2019,Medical Doctor,Finance,Germany,Europe,89,50.77745142444555,7.9039226533831775
2019,Civil Engineer,HR,Germany,Europe,65,51.237265923617244,12.300508771910124
2019,Product Manager,Marketing,Germany,Europe,87,54.697859139239014,13.245506919211149
2019,UX Designer,IT,Germany,Europe,27,50.57414136056019,13.975410964834966
2019,Cybersecurity Analyst,HR,Germany,Europe,83,53.19179192061601,10.823900152958398
2019,AI Researcher,HR,Germany,Europe,46,51.02843256693842,13.871940767250393
2019,Software Engineer,Finance,UK,Europe,12,56.69103983950415,-5.548861985953001
2019,Data Scientist,Engineering,UK,Europe,21,54.94847819559838,-3.220984562588229
2019,Marketing Manager,IT,UK,Europe,59,53.26095500176912,-7.657310917525238
2019,Financial Analyst,HR,UK,Europe,81,52.16602303122564,-8.056793260739633
2019,HR Specialist,Operations,UK,Europe,62,56.17953741556557,1.059094942435177
2019,IT Support,Finance,UK,Europe,23,55.620568474737304,-3.8775137731962213
2019,Sales Executive,IT,UK,Europe,39,53.345902798266835,-5.5760244546352205
2019,Operations Manager,Legal,UK,Europe,87,50.940054593139045,-5.721966725335761
2019,Legal Consultant,Finance,UK,Europe,8,58.841637316907416,0.5663231809494746
2019,Medical Doctor,IT,UK,Europe,33,49.97878426899184,0.21056923389848947
2019,Civil Engineer,Finance,UK,Europe,64,51.59060411278534,-8.362354767432356
2019,Product Manager,Finance,UK,Europe,67,50.600330579054095,-3.6750666276710806
2019,UX Designer,Operations,UK,Europe,49,55.27337968581567,-3.595397154140332
2019,Cybersecurity Analyst,Legal,UK,Europe,83,54.643934439765296,-2.761375805370845
2019,AI Researcher,HR,UK,Europe,56,50.807212846006294,-5.728653062727411
2019,Software Engineer,HR,France,Europe,5,46.32056799252182,-2.183557129489246
2019,Data Scientist,Legal,France,Europe,23,50.804181139939445,6.2953446328035465
2019,Marketing Manager,Sales,France,Europe,61,50.29178107441395,7.847913865975473
2019,Financial Analyst,Sales,France,Europe,86,48.76712383792312,7.67550195788958
2019,HR Specialist,Sales,France,Europe,30,41.36772305048551,2.603945992511573
2019,IT Support,Engineering,France,Europe,15,47.96745149959265,2.3360924288946423
2019,Sales Executive,HR,France,Europe,75,48.3252967599562,-0.949217598497186
2019,Operations Manager,Finance,France,Europe,3,48.8839822215238,-1.9061537307774765
2019,Legal Consultant,Operations,France,Europe,3,41.230258643618015,-5.022376312112409
2019,Medical Doctor,IT,France,Europe,54,50.893683695095945,-1.096847506695389
2019,Civil Engineer,Finance,France,Europe,3,45.95713415913563,4.100841661646406
2019,Product Manager,Operations,France,Europe,17,49.089634477684996,6.03363295517522
2019,UX Designer,IT,France,Europe,1,50.32043886126638,-1.4376282301275434
2019,Cybersecurity Analyst,Engineering,France,Europe,94,44.76921937078103,1.187366019724883
2019,AI Researcher,Finance,France,Europe,43,44.542082546728764,-1.9786056016053712
2019,Software Engineer,Engineering,Australia,Australia,48,-13.64804253540241,137.62491242757613
2019,Data Scientist,Engineering,Australia,Australia,21,-42.94570440862317,113.64949185608783
2019,Marketing Manager,Operations,Australia,Australia,6,-31.49095991231347,131.7382571030179
2019,Financial Analyst,HR,Australia,Australia,27,-20.568750147525243,152.54404680322372
2019,HR Specialist,IT,Australia,Australia,15,-29.10051697955729,135.85556685284595
2019,IT Support,Legal,Australia,Australia,7,-23.698687687253027,152.18092387122059
2019,Sales Executive,HR,Australia,Australia,78,-16.828235396393655,133.63341908722413
2019,Operations Manager,Engineering,Australia,Australia,19,-11.00357729874137,123.83106149509739
2019,Legal Consultant,Engineering,Australia,Australia,3,-29.081792718529847,144.35994583299447
2019,Medical Doctor,Operations,Australia,Australia,13,-21.260946158353743,137.9203676612026
2019,Civil Engineer,Engineering,Australia,Australia,64,-19.08089074917177,115.42879687734832
2019,Product Manager,Legal,Australia,Australia,58,-38.671344365630446,153.4284611974478
2019,UX Designer,Sales,Australia,Australia,25,-34.73040988475307,140.89518215112167
2019,Cybersecurity Analyst,Operations,Australia,Australia,71,-37.53579623390294,146.43241200237065
2019,AI Researcher,HR,Australia,Australia,75,-12.50389317858048,139.55496254510047
2019,Software Engineer,IT,India,Asia,54,30.658872242542362,85.78640651486919
2019,Data Scientist,IT,India,Asia,87,27.360793946956335,86.04451241893943
2019,Marketing Manager,Marketing,India,Asia,91,29.753889289760263,70.17878538954126
2019,Financial Analyst,IT,India,Asia,17,35.33157456883329,93.30986196178416
2019,HR Specialist,Operations,India,Asia,45,32.22893613478761,89.89210738969355
2019,IT Support,HR,India,Asia,91,33.1006098122645,82.69818764451485
2019,Sales Executive,Marketing,India,Asia,11,10.382441668594591,78.83956416747122
2019,Operations Manager,HR,India,Asia,22,30.703635281189868,87.08035333213621
2019,Legal Consultant,HR,India,Asia,31,18.969913677044588,84.83446682982195
2019,Medical Doctor,Sales,India,Asia,20,17.670748916741587,71.37837165801592
2019,Civil Engineer,Engineering,India,Asia,49,8.499088304933586,77.25796591638685
2019,Product Manager,Operations,India,Asia,63,23.8800586535124,71.6629101784983
2019,UX Designer,IT,India,Asia,62,16.109009919154484,95.85137764119924
2019,Cybersecurity Analyst,Sales,India,Asia,28,10.460060915529512,94.76120991657592
2019,AI Researcher,Finance,India,Asia,38,12.325076867891532,90.83862868998045
2019,Software Engineer,Marketing,Brazil,South America,84,-24.302293299398833,-63.93059718322333
2019,Data Scientist,Engineering,Brazil,South America,55,-21.479718278666333,-49.16159973540029
2019,Marketing Manager,Engineering,Brazil,South America,21,-3.3345446130193324,-57.747203859997484
2019,Financial Analyst,HR,Brazil,South America,72,-31.214114505622984,-64.74183287751111
2019,HR Specialist,Sales,Brazil,South America,12,1.5548830392017834,-73.70789748117583
2019,IT Support,Finance,Brazil,South America,95,-12.53387685512305,-61.13759795000086
2019,Sales Executive,Marketing,Brazil,South America,62,-16.943838147252567,-52.36579599724014
2019,Operations Manager,Engineering,Brazil,South America,25,-6.902621192615317,-45.293320036922836
2019,Legal Consultant,Marketing,Brazil,South America,92,-17.0565966146068,-43.737970059526035
2019,Medical Doctor,Finance,Brazil,South America,69,-26.981913588365234,-38.636591816928444
2019,Civil Engineer,IT,Brazil,South America,23,-20.00149911817023,-73.96664240798782
2019,Product Manager,Marketing,Brazil,South America,66,1.3276853344029647,-56.320938550588174
2019,UX Designer,Operations,Brazil,South America,70,-14.721522795701304,-63.475715804757996
2019,Cybersecurity Analyst,IT,Brazil,South America,92,-13.248671118485426,-64.0896864504317
2019,AI Researcher,HR,Brazil,South America,16,1.040719174429256,-55.46905944339846
2019,Software Engineer,Finance,China,Asia,97,26.14834886166267,88.0728970615602
2019,Data Scientist,Finance,China,Asia,2,20.141877393993443,113.01986654608979
2019,Marketing Manager,Marketing,China,Asia,37,48.284524733751184,125.83536517431067
2019,Financial Analyst,Engineering,China,Asia,53,39.94514972496334,126.72981600806774
2019,HR Specialist,Engineering,China,Asia,68,46.45283063937548,85.51951628875466
2019,IT Support,Operations,China,Asia,75,27.169145986202093,91.89012408100918
2019,Sales Executive,HR,China,Asia,34,21.658216392145416,111.63006043244162
2019,Operations Manager,Marketing,China,Asia,35,40.20153833106619,98.25914452660072
2019,Legal Consultant,Engineering,China,Asia,41,31.23184109229898,109.35166340358526
2019,Medical Doctor,Operations,China,Asia,7,21.63791178511843,106.80491909480973
2019,Civil Engineer,Finance,China,Asia,46,51.98844450749588,106.97137405838276
2019,Product Manager,Legal,China,Asia,78,45.53311916399504,94.69501642210116
2019,UX Designer,Operations,China,Asia,37,39.05614785627546,107.90218827838775
2019,Cybersecurity Analyst,Sales,China,Asia,54,41.06058083492471,90.08560284238844
2019,AI Researcher,Marketing,China,Asia,0,43.84049958101582,133.36661093571217
2019,Software Engineer,Legal,Japan,Asia,36,43.41414310563672,141.31637668758063
2019,Data Scientist,Marketing,Japan,Asia,96,45.334001063024864,133.8395938369693
2019,Marketing Manager,Operations,Japan,Asia,67,32.329162874669336,143.56107316127034
2019,Financial Analyst,Marketing,Japan,Asia,91,34.88921938470329,136.79167020495694
2019,HR Specialist,Sales,Japan,Asia,68,41.56362725612502,140.05589473193058
2019,IT Support,Operations,Japan,Asia,77,45.024723321218495,132.56857557684458
2019,Sales Executive,Legal,Japan,Asia,5,38.19004314034924,130.64356780842155
2019,Operations Manager,Engineering,Japan,Asia,22,40.376412845157674,138.68187560822176
2019,Legal Consultant,HR,Japan,Asia,96,38.10160351295065,130.95831448443758
2019,Medical Doctor,Sales,Japan,Asia,17,30.245756376761896,136.69544627221217
2019,Civil Engineer,Finance,Japan,Asia,90,32.58350802243861,142.37745537947427
2019,Product Manager,Sales,Japan,Asia,70,35.7960010399407,141.44238214404368
2019,UX Designer,Operations,Japan,Asia,22,36.54655943481703,143.412757055529
2019,Cybersecurity Analyst,IT,Japan,Asia,78,30.522156896377105,131.61717046777324
2019,AI Researcher,Operations,Japan,Asia,83,38.992163551108895,140.47286545640995
2019,Software Engineer,Legal,Mexico,North America,4,27.86094129626084,-108.79133167563464
2019,Data Scientist,Marketing,Mexico,North America,7,26.97844923093644,-114.2310112458377
2019,Marketing Manager,Legal,Mexico,North America,57,31.195922552368952,-109.92236947000706
2019,Financial Analyst,IT,Mexico,North America,44,15.614698842520038,-95.01034833425567
2019,HR Specialist,Sales,Mexico,North America,87,25.5391949163726,-111.37341187635418
2019,IT Support,Legal,Mexico,North America,74,31.08131491634474,-95.29540512473304
2019,Sales Executive,Legal,Mexico,North America,49,26.042704032372615,-117.5994257163802
2019,Operations Manager,HR,Mexico,North America,11,27.58634724043778,-91.05214879934368
2019,Legal Consultant,Marketing,Mexico,North America,65,17.909675499324777,-116.9958863426034
2019,Medical Doctor,IT,Mexico,North America,17,24.10784697018692,-93.92556984287896
2019,Civil Engineer,Legal,Mexico,North America,51,26.589881751455913,-95.03312373627003
2019,Product Manager,IT,Mexico,North America,40,31.949556537270198,-96.95563411233778
2019,UX Designer,Sales,Mexico,North America,53,25.15122373602212,-96.8573117895404
2019,Cybersecurity Analyst,HR,Mexico,North America,66,21.942338950350518,-116.12339963820757
2019,AI Researcher,Marketing,Mexico,North America,24,18.797646866041028,-86.80572445637907
2019,Software Engineer,IT,South Africa,Africa,17,-36.28512798911805,23.18816107833107
2019,Data Scientist,Operations,South Africa,Africa,29,-27.51571083422381,32.653450277624685
2019,Marketing Manager,Finance,South Africa,Africa,35,-28.17442700092671,28.697984932386312
2019,Financial Analyst,Legal,South Africa,Africa,3,-44.133264951550714,26.102045042368857
2019,HR Specialist,IT,South Africa,Africa,85,-25.45794557499544,18.47265780471984
2019,IT Support,Operations,South Africa,Africa,84,-35.01017905335483,27.919662785024492
2019,Sales Executive,Operations,South Africa,Africa,43,-28.047861798327556,26.22852282627699
2019,Operations Manager,Finance,South Africa,Africa,83,-28.721130205083032,26.21517925143106
2019,Legal Consultant,Legal,South Africa,Africa,39,-37.732790068390514,24.020470123549625
2019,Medical Doctor,Engineering,South Africa,Africa,67,-26.53176579204926,24.603866234336216
2019,Civil Engineer,HR,South Africa,Africa,36,-27.02752053368954,29.277183851724637
2019,Product Manager,Legal,South Africa,Africa,98,-39.79178750839766,16.993017538597822
2019,UX Designer,Marketing,South Africa,Africa,7,-37.04608414069613,25.278609435420055
2019,Cybersecurity Analyst,Sales,South Africa,Africa,99,-44.7651078445033,18.838578023914373
2019,AI Researcher,Engineering,South Africa,Africa,56,-41.512657726353396,33.593719829926016
2019,Software Engineer,Marketing,Italy,Europe,100,46.9693245988572,16.9605705003478
2019,Data Scientist,IT,Italy,Europe,74,39.28691211192976,7.816616604414709
2019,Marketing Manager,Legal,Italy,Europe,47,43.480358456439546,15.455952786069822
2019,Financial Analyst,IT,Italy,Europe,50,40.45893944309296,15.386134157072748
2019,HR Specialist,Operations,Italy,Europe,97,36.495978680360444,16.450179427933207
2019,IT Support,Legal,Italy,Europe,64,38.45583407184478,14.478063379728917
2019,Sales Executive,Operations,Italy,Europe,55,37.128564689896855,11.785661133721364
2019,Operations Manager,Finance,Italy,Europe,56,37.775711441829664,13.743628612657734
2019,Legal Consultant,Sales,Italy,Europe,56,46.20031429398416,12.347370068711964
2019,Medical Doctor,HR,Italy,Europe,42,44.3724963918002,8.155832391188655
2019,Civil Engineer,HR,Italy,Europe,26,44.95638378337782,14.66918013103008
2019,Product Manager,Legal,Italy,Europe,71,38.30482872790009,15.916472838269405
2019,UX Designer,IT,Italy,Europe,89,44.04660509730912,17.922930749622115
2019,Cybersecurity Analyst,Engineering,Italy,Europe,91,39.267654035742495,6.989341097805474
2019,AI Researcher,Operations,Italy,Europe,72,45.962581411496664,9.304971415824191
2019,Software Engineer,IT,Netherlands,Europe,93,53.4099890536998,3.371147677860711
